split,evaluation_protocol,eval_kind,seed,rep,level,axis,predictor,line,arm_a,arm_b,n,pehe,ate_true,ate_bias,sign_agree
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,0.9870764992212616,-0.3058411573724892,-0.485013594691262,0.6154761904761905
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,2,ET alone,MONOCT std alone,840,0.9653989336584335,0.0377983850649198,0.1405390697309176,0.7214285714285714
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,2,ET alone,POLYCT alone,840,1.1800410287931296,-0.1739417695845717,0.1390986712123507,0.7964285714285714
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,1.094258448512662,0.3436395424374089,0.6255526644221796,0.7678571428571429
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.3686519747470585,0.1318993877879175,0.6241122770794836,0.7523809523809524
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,2,MONOCT std alone,POLYCT alone,840,1.2568777884232516,-0.2117401546494915,-0.0014403873426959,0.7130952380952381
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.541912212405101,-0.2732816692999056,-0.0962146762201138,0.7191780821917808
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,3,ET alone,MONOCT std alone,438,0.6280401422029921,-0.0051082920467649,0.0865028005277906,0.6735159817351598
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,3,ET alone,POLYCT alone,438,0.7962148479526993,-0.0915929533909334,-0.0501772604514585,0.7990867579908676
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.5602019707788867,0.2681733772531408,0.1827174916490656,0.7945205479452054
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.7845537321069103,0.1816887159089722,0.0460374008674941,0.7534246575342466
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,3,MONOCT std alone,POLYCT alone,438,0.7989149902720033,-0.0864846613441685,-0.1366800460780879,0.726027397260274
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,4,ET alone,MONOCT std alone,198,0.7709378529792569,0.0886124709332539,0.0883696338450358,0.6363636363636364
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,4,ET alone,POLYCT alone,198,0.8049834434342726,-0.1078048815118137,-0.030663577736729,0.7272727272727273
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,4,MONOCT std alone,POLYCT alone,198,0.808708142985332,-0.1964173524450676,-0.1190332264829261,0.7272727272727273
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,0.8616479701450853,-0.4279503419930519,-0.2686750695174156,0.8448540706605223
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,all,ET alone,MONOCT std alone,3453,1.6820614166525325,-0.0128899536888584,0.814528199271439,0.7335650159281784
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,all,ET alone,POLYCT alone,3453,2.5956984786398274,-0.0987778295378905,1.422271429429553,0.7396466840428613
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,1.6430546714264678,0.4088860472672723,1.1273751536375738,0.8039938556067588
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,2.611616177297267,0.3297216234508102,1.779327935188716,0.7468509984639017
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,dynasurv,all,MONOCT std alone,POLYCT alone,3453,1.4692786502730493,-0.0858878758490321,0.6077432897627589,0.6689834926151172
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.1235366950962942e-06,-0.5140993524740184,-5.53135718561748e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,1,ET alone,MONOCT std alone,1977,2.0297711322784027e-06,-0.0463163838495002,1.0083234823765608e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,1,ET alone,POLYCT alone,1977,2.532291195688787e-06,-0.067529427829402,1.989550817982355e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.1257896136177013e-06,0.4677829686245181,1.56145920099382e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,2.67903505704119e-06,0.4465699246446163,7.520908003599835e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,1,MONOCT std alone,POLYCT alone,1977,2.5881651533854607e-06,-0.0212130439799017,-8.093684005783253e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,3.0313671500029764e-06,-0.3058411573724892,-5.575281196157356e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,2,ET alone,MONOCT std alone,840,3.8865452303520954e-06,0.0377983850649198,2.097411136679772e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,2,ET alone,POLYCT alone,840,4.72995864923972e-06,-0.1739417695845717,7.268943899296776e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,4.417093932102488e-06,0.3436395424374089,2.6549392563857133e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,5.230704234882394e-06,0.1318993877879175,1.2844225095731687e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,2,MONOCT std alone,POLYCT alone,840,5.106529220118995e-06,-0.2117401546494915,-1.3705167467570334e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,5.0586004330333895e-06,-0.2732816692999056,-3.1837381780919216e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,3,ET alone,MONOCT std alone,438,5.278634483971326e-06,-0.0051082920467649,2.6856546759398622e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,3,ET alone,POLYCT alone,438,6.843945616186763e-06,-0.0915929533909334,1.0246111035033811e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,5.905952510812713e-06,0.2681733772531408,3.004028493736044e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,6.363390519751508e-06,0.1816887159089722,1.3429849212431844e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,3,MONOCT std alone,POLYCT alone,438,6.886363388317769e-06,-0.0864846613441685,-1.6610435724095929e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,ET alone,MONOCT std alone,198,6.228049156751552e-06,0.0886124709332539,2.885033920180246e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,ET alone,POLYCT alone,198,6.745920840242337e-06,-0.1078048815118137,1.0532768770638024e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,4,MONOCT std alone,POLYCT alone,198,8.262433417456701e-06,-0.1964173524450676,-1.8317570431025665e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,2.56544008531706e-06,-0.4279503419930519,-5.226791607304548e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET alone,MONOCT std alone,3453,3.433963723772272e-06,-0.0128899536888584,1.5936386746958492e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET alone,POLYCT alone,3453,4.202954057512408e-06,-0.0987778295378905,4.81104537861099e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,3.53175590072221e-06,0.4088860472672723,2.0377629172951828e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,4.107160027231595e-06,0.3297216234508102,9.68978745297111e-07,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,oracle,all,MONOCT std alone,POLYCT alone,3453,4.4842734498989655e-06,-0.0858878758490321,-1.112534136829546e-06,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET alone,ET+ANTI-CDK wo CT,1977,0.2916471830092864,-0.5140993524740184,-0.1021479403980775,1.0
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET alone,MONOCT std alone,1977,1.4565521068561225,-0.0463163838495002,1.0083516630809757,0.6717248356095094
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET alone,POLYCT alone,1977,1.6609901864084784,-0.067529427829402,-0.1297407864330435,0.4390490642387455
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.4138060239234649,0.4677829686245181,1.110499603479053,0.7971674253920081
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,1.6102580693028556,0.4465699246446163,-0.027592846034966,0.6944865958523014
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,1,MONOCT std alone,POLYCT alone,1977,1.9526777840435423,-0.0212130439799017,-1.1380924495140194,0.6019221041982802
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET alone,ET+ANTI-CDK wo CT,840,1.221178042976446,-0.3058411573724892,-0.909104067769036,0.6154761904761905
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET alone,MONOCT std alone,840,1.2904261607264065,0.0377983850649198,0.8543005790795961,0.5869047619047619
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET alone,POLYCT alone,840,1.5621483919137902,-0.1739417695845717,0.2509132651743742,0.5083333333333333
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,2.05616389961044,0.3436395424374089,1.763404646848633,0.7130952380952381
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,ET+ANTI-CDK wo CT,POLYCT alone,840,2.03252773860737,0.1318993877879175,1.1600173329434105,0.5666666666666667
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,2,MONOCT std alone,POLYCT alone,840,1.6396464332899725,-0.2117401546494915,-0.6033873139052223,0.6214285714285714
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET alone,ET+ANTI-CDK wo CT,438,0.513871382239825,-0.2732816692999056,0.0175870434941765,0.728310502283105
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET alone,MONOCT std alone,438,0.792216159148562,-0.0051082920467649,0.5519141705937503,0.5753424657534246
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET alone,POLYCT alone,438,1.002595786692076,-0.0915929533909334,0.3600557026236657,0.4748858447488584
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.795274616669082,0.2681733772531408,0.5343271270995735,0.8013698630136986
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,ET+ANTI-CDK wo CT,POLYCT alone,438,1.0386622125042924,0.1816887159089722,0.3424686591294892,0.589041095890411
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,3,MONOCT std alone,POLYCT alone,438,0.9537629556285752,-0.0864846613441685,-0.1918584679700845,0.6095890410958904
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,ET alone,MONOCT std alone,198,0.6159485219574686,0.0886124709332539,0.168629643515923,0.5808080808080808
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,ET alone,POLYCT alone,198,0.908401771101328,-0.1078048815118137,0.0829683762709151,0.5303030303030303
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,4,MONOCT std alone,POLYCT alone,198,0.8917672189408923,-0.1964173524450676,-0.0856612672450078,0.6060606060606061
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET alone,ET+ANTI-CDK wo CT,3255,0.6870519512086152,-0.4279503419930519,-0.2942828786613026,0.8642089093701997
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET alone,MONOCT std alone,3453,1.3119195196449511,-0.0128899536888584,0.8648279178899987,0.6336518969012453
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET alone,POLYCT alone,3453,1.5323375910891746,-0.0987778295378905,0.0371855616041569,0.4656820156385751
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET+ANTI-CDK wo CT,MONOCT std alone,3255,1.5460270743583509,0.4088860472672723,1.2014601846699084,0.776036866359447
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,ET+ANTI-CDK wo CT,POLYCT alone,3255,1.6691774751011492,0.3297216234508102,0.3286834948571589,0.6473118279569893
legacy_reused_holdout,1,bestCI,2,2,0.5,gamma,naive_km,all,MONOCT std alone,POLYCT alone,3453,1.731497708921034,-0.0858878758490321,-0.8276423562858416,0.6078772082247321
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET alone,ET+ANTI-CDK wo CT,1977,0.6828166558363981,-0.5167434724998403,0.1332397374343801,0.9347496206373292
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET alone,MONOCT std alone,1977,1.5521439266036323,-0.0547222746319135,1.108847106785234,0.7400101163378857
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET alone,POLYCT alone,1977,4.513785335375485,-0.064466631295814,3.3016335128570935,0.6788062721294891
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,1.3591728060232084,0.4620211978679267,0.9756071905369196,0.8431967627718766
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,4.175562551331591,0.4522768412040263,3.1683934773994893,0.7602427921092565
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,1,MONOCT std alone,POLYCT alone,1977,3.3520422439857973,-0.0097443566639004,2.1927864060718596,0.7111785533636823
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET alone,ET+ANTI-CDK wo CT,840,1.0139036709343787,-0.3313327909086497,-0.2718951820756642,0.580952380952381
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET alone,MONOCT std alone,840,1.0495678003265594,0.0490469229046584,0.159039329307866,0.7333333333333333
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET alone,POLYCT alone,840,1.788540600974334,-0.1734935770366375,0.6828339228961651,0.7690476190476191
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,1.024633906354311,0.3803797138133081,0.4309344517788855,0.8
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,ET+ANTI-CDK wo CT,POLYCT alone,840,1.680156134386052,0.1578392138720121,0.9547290453671846,0.7690476190476191
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,2,MONOCT std alone,POLYCT alone,840,1.3619313804478774,-0.2225404999412959,0.523794593588299,0.7988095238095239
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET alone,ET+ANTI-CDK wo CT,438,0.682869049760156,-0.2702916768292118,-0.2199302408000301,0.7146118721461188
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET alone,MONOCT std alone,438,0.851599592450262,0.0159711247460654,-0.3637948936002066,0.6255707762557078
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET alone,POLYCT alone,438,0.982786787017872,-0.0875053481034182,-0.3445180579253293,0.7146118721461188
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,0.7195091690172732,0.2862628015752771,-0.1438647124048212,0.7009132420091324
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,ET+ANTI-CDK wo CT,POLYCT alone,438,0.9164070508783232,0.1827863287257935,-0.1245878879058148,0.8105022831050228
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,3,MONOCT std alone,POLYCT alone,438,0.7772005285780487,-0.1034764728494836,0.0192768207737161,0.7465753424657534
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,ET+ANTI-CDK wo CT,MONOCT std alone,198,0.7924302381851762,0.3847871568857046,-0.3518841897009225,0.6616161616161617
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,ET+ANTI-CDK wo CT,POLYCT alone,198,0.923321839212152,0.1762957351935976,-0.1703770251667075,0.7878787878787878
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,4,MONOCT std alone,POLYCT alone,198,0.7990282236052982,-0.2084914216921069,0.1815071659311988,0.7373737373737373
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET alone,ET+ANTI-CDK wo CT,3255,0.7818050078350844,-0.4357324558975867,-0.0188344996688195,0.8138248847926267
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET alone,MONOCT std alone,3255,1.3583531191569855,-0.0184304666877429,0.6655734134078662,0.7228878648233487
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET alone,POLYCT alone,3255,3.6510636986892377,-0.095702757988294,2.135180106315931,0.7069124423963133
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET+ANTI-CDK wo CT,MONOCT std alone,3453,1.18943973404362,0.4154375418307011,0.624985493790942,0.8042282073559224
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,ET+ANTI-CDK wo CT,POLYCT alone,3453,3.29008384462054,0.3306409563460991,2.0207305703720406,0.770344627859832
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,dynasurv,all,MONOCT std alone,POLYCT alone,3453,2.645313665491755,-0.084796585484602,1.3957450765810986,0.738488271068636
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET alone,ET+ANTI-CDK wo CT,1977,1.1453243489517536e-06,-0.5167434724998403,-5.408095363756971e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET alone,MONOCT std alone,1977,2.0724671955570095e-06,-0.0547222746319135,1.0536988185941287e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET alone,POLYCT alone,1977,2.55259343605901e-06,-0.064466631295814,2.136122360663073e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET+ANTI-CDK wo CT,MONOCT std alone,1977,2.149917425598395e-06,0.4620211978679267,1.594508354962887e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,ET+ANTI-CDK wo CT,POLYCT alone,1977,2.654530360062738e-06,0.4522768412040263,7.544217723864932e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,1,MONOCT std alone,POLYCT alone,1977,2.5564115129779885e-06,-0.0097443566639004,-8.400865825295561e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET alone,ET+ANTI-CDK wo CT,840,3.367575731576444e-06,-0.3313327909086497,-3.88232271830713e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET alone,MONOCT std alone,840,4.134311699752508e-06,0.0490469229046584,2.2308927028896752e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET alone,POLYCT alone,840,4.550678173597885e-06,-0.1734935770366375,8.645557375563939e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET+ANTI-CDK wo CT,MONOCT std alone,840,4.598705642567452e-06,0.3803797138133081,2.619124974734266e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,ET+ANTI-CDK wo CT,POLYCT alone,840,5.326685643460723e-06,0.1578392138720121,1.252788009442618e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,2,MONOCT std alone,POLYCT alone,840,5.126685728401761e-06,-0.2225404999412959,-1.3663369653749149e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET alone,ET+ANTI-CDK wo CT,438,4.6262074149023585e-06,-0.2702916768292118,-5.721713469131195e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET alone,MONOCT std alone,438,5.389187745721983e-06,0.0159711247460654,2.4759130245466388e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET alone,POLYCT alone,438,7.2190944146027905e-06,-0.0875053481034182,4.880492460307417e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET+ANTI-CDK wo CT,MONOCT std alone,438,6.271061006312993e-06,0.2862628015752771,3.0480843715152695e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,ET+ANTI-CDK wo CT,POLYCT alone,438,7.519966250525235e-06,0.1827863287257935,1.0602205930132502e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,3,MONOCT std alone,POLYCT alone,438,8.394350809812726e-06,-0.1034764728494836,-1.9878637785020192e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,ET+ANTI-CDK wo CT,MONOCT std alone,198,5.710642116315829e-06,0.3847871568857046,2.206634633572513e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,ET+ANTI-CDK wo CT,POLYCT alone,198,7.0526175009398555e-06,0.1762957351935976,5.229010263119171e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,4,MONOCT std alone,POLYCT alone,198,8.193493828681395e-06,-0.2084914216921069,-1.683733607288351e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET alone,ET+ANTI-CDK wo CT,3255,2.5696698967578753e-06,-0.4357324558975867,-5.056548729731603e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET alone,MONOCT std alone,3255,3.3057305184103493e-06,-0.0184304666877429,1.5488670782048963e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET alone,POLYCT alone,3255,4.039109914166054e-06,-0.095702757988294,4.185265069095445e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET+ANTI-CDK wo CT,MONOCT std alone,3453,3.827451307109202e-06,0.4154375418307011,2.063244311845125e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,ET+ANTI-CDK wo CT,POLYCT alone,3453,4.578436234873994e-06,0.3306409563460991,9.011713856810212e-07,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,oracle,all,MONOCT std alone,POLYCT alone,3453,4.787821732422102e-06,-0.084796585484602,-1.1620729260808371e-06,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET alone,ET+ANTI-CDK wo CT,1977,0.8965824978310758,-0.5167434724998403,-0.8525944480444883,1.0
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET alone,MONOCT std alone,1977,1.4171166597482798,-0.0547222746319135,0.9350873208083252,0.6717248356095094
legacy_reused_holdout,1,bestCI,0,0,1.0,gamma,naive_km,1,ET alone,POLYCT alone,1977,1.7475747960383885,-0.064466631295814,-0.5063808771406262,0.4390490642387455
